circular_id,circular_number,circular_name,branch_name,year,circular_date,circular_url,english_url,sinhala_url,tamil_url,complete_trilingual
1901,21/2021,Annual Transfers of Officers in Supra Class of Management Services Officer - 2022,,2021,2021-10-08,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1901&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1634192325-21-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1634192325-21-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1634192325-21-2021-t.pdf,True
1900,20/2021,"Guidelines on estimating, collecting, supervising and reporting Public Revenue (Rent on Government Buildings and Housing - 20.02.01.01)",,2021,2021-10-06,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1900&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1633587401-20-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1633587401-20-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1633587401-20-2021-t.pdf,True
1899,02/2021(V),රාජ්‍ය සේවය සාමාන්‍ය පරිදි පවත්වාගෙන යාම,,2021,2021-10-01,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1899&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1633072931-02-2021-v-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1633072931-02-2021-v-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1633072931-02-2021-v-t.pdf,True
1898,15/2021,"Payment of salaries to public officers entitled to political rights, who have contested at the Parliamentary Election 2020",,2021,2021-09-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1898&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1632293678-15-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1632293678-15-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1632293678-15-2021-t.pdf,True
1894,19/2021,Annual Transfer Procedure of Officers in the Sri Lanka Accountants’ Service - 2022,,2021,2021-09-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1894&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1631548886-19-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1631548886-19-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1631548886-19-2021-t.pdf,True
1895,18/2021,Annual Transfer Scheme of the Officers in Sri Lanka Planning Service - 2022,,2021,2021-09-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1895&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1631549146-18-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1631549146-18-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1631549146-18-2021-t.pdf,True
1896,17/2021,"Annual Transfer Procedure of Officers in Sri Lanka Administrative Service (Grade I,II & III) - 2022",,2021,2021-09-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1896&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1631584816-17-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1631584816-17-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1631584816-17-2021-t.pdf,True
1897,16/2021,Annual Transfer Procedure of Officers in Special Grade of Sri Lanka Administrative Service - 2022,,2021,2021-09-13,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1897&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1631584958-16-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1631584958-16-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1631584958-16-2021-t.pdf,True
1893,26/2017(VII),Online Reregistration of former pensioners who were registered under old No: 82/83 and M/F Categories for Widow/Widowers and Orphans Pension Scheme,,2021,2021-08-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1893&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1628665666-26-2017-vii-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1628665666-26-2017-vii-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1628665666-26-2017-vii-t.pdf,True
1891,02/2021(IV),Maintaining the Public Service under Normalcy,,2021,2021-08-06,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1891&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1628263106-02-2021-iv-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1628263106-02-2021-iv-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1628263106-02-2021-iv-t.pdf,True
1892,01/2021,Annual Transfers of Officers in Combined Services - 2022,Combined Services Division,2021,2021-08-06,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1892&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1628263487-cs-01-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1628263487-cs-01-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1628263487-cs-01-2021-t.pdf,True
1890,26/2017(VI),"Re-registration of Old Members of Widows/Widowers’ and Orphans’ Pension Scheme registered under earlier Batch No. 82/83 and M/F, through the Online System",,2021,2021-08-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1890&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1628232067-26-2017-vi-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1628232067-26-2017-vi-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1628232067-26-2017-vi-t.pdf,True
1889,02/2021(III),Maintaining the Public Service under Normalcy,,2021,2021-07-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1889&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1627655759-02-2021-iii-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1627655759-02-2021-iii-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1627655759-02-2021-iii-t.pdf,True
1888,13/2021,"Determining the Salary that should be made Applicable, when appointing an Ex-serviceman",,2021,2021-07-06,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1888&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1625662420-13-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1625662420-13-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1625662420-13-2021-t.pdf,True
1887,14/2021,Declaring National Sports Day,,2021,2021-06-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1887&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1625465559-14-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1625465559-14-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1625465559-14-2021-t.pdf,True
1886,12/2021,"Revision of the duty leave granted to the officers entitled to Political Rights, who have been elected to office at Local Government Elections and appointed as  Mayor/ Chairman, Deputy Mayor/ Vice Chairman, Member of Urban Councils/Municipal Councils / Pradeshiya Sabhas",,2021,2021-06-25,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1886&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1625052380-12-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1625052380-12-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1625052380-12-2021-t.pdf,True
1885,07/2021(II),Competitive Examination for Promotion to the Supra Grade of  Management Services Officers’ Service on Merit - 2019(2020),,2021,2021-06-22,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1885&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1624441273-07-2021-ii-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1624441273-07-2021-ii-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1624441273-07-2021-ii-t.pdf,True
1883,10/2021,"Revenue Estimates for Year 2022 for Revenue Code 20.02.01.01, Rent on Government Buildings & Housing",,2021,2021-06-07,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1883&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1623221523-10-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1623221523-10-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1623221523-10-2021-t.pdf,True
1884,11/2021,Submission of report on arrears of revenue for code “20.02.01.01” Rent on Government Building & Housing as at 30.06.2021,,2021,2021-06-07,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1884&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1623222215-11-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1623222215-11-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1623222215-11-2021-t.pdf,True
1882,09/2021,Granting of Leave to Graduate Trainees,,2021,2021-05-21,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1882&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1621602032-09-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1621602032-09-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1621602032-09-2021-t.pdf,True
1881,08/2021,Declaring 02 Special Holidays for Government Offices,,2021,2021-05-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1881&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1621330969-08-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1621330969-08-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1621330969-08-2021-t.pdf,True
1880,02/2021(II),Ensuring Public Service without Interruption,,2021,2021-05-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1880&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1620645984-02-2021-ii-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1620645984-02-2021-ii-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1620645984-02-2021-ii-t.pdf,True
1879,07/2021(I),Competitive Examination for Promotion to the Supra Grade of Management Services Officers’ Service on Merit - 2019(2020),,2021,2021-05-06,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1879&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1620364100-07-2021-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1620364100-07-2021-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1620364100-07-2021-i-t.pdf,True
1877,01/2021(Letter),Implementation of the Official Languages Policy,,2021,2021-04-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1877&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1619524882-01-2021-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1619524883-01-2021-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1619524883-01-2021-l-t.pdf,True
1878,02/2021(I),Ensuring public service without interruption,,2021,2021-04-27,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1878&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1619525058-02-2021-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1619525058-02-2021-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1619525058-02-2021-i-t.pdf,True
1875,06/2021,Granting of Special Leave during the Ramalan (Ramazan) Season 2021,Establishment Division,2021,2021-04-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1875&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1618032446-06-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1618032446-06-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1618032446-06-2021-t.pdf,True
1876,07/2021,Competitive Examination for Promotion to the Supra Grade of Management Services Officers’ Service on Merit - 2019 (2020),,2021,2021-04-09,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1876&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1618036819-07-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1618036819-07-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1618036819-07-2021-t.pdf,True
1874,04/2021,Establishment of a Pool of Translators,,2021,2021-03-19,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1874&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1616480972-04-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1616480972-04-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1616480972-04-2021-t.pdf,True
1873,02/2021,Ensuring public service without interruption,,2021,2021-03-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1873&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1614933495-02-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1614933495-02-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1614933495-02-2021-t.pdf,True
1872,01/2021,Public Administration Circulars issued amending the provisions of the Establishments Code - 2020,,2021,2021-02-24,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1872&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1614247516-01-2021-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1614247517-01-2021-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1614247517-01-2021-t.pdf,True
1870,03/2019(II),"List of Names of Disciplinary Inquiry Officers under sub section 19:5, Chapter XLVIII, Volume II of Establishments Code",,2021,2021-02-16,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1870&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1613552155-03-2019-ii-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1613552155-03-2019-ii-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1613552155-03-2019-ii-t.pdf,True
1869,26/2017(V),"Re-registration of Old Members of Widows/Widowers’ and Orphans’ Pension registered under earlier Batch Nos 82/83 and M/F,  through the Online System",,2021,2021-02-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1869&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1613539841-26-2017-v-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1613539841-26-2017-v-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1613539841-26-2017-v-t.pdf,True
1868,07/2017(I),No Pay Leave for Public Officers who require to Obtain Treatments for Sub Fertility,,2021,2021-02-05,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1868&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2021/E/1613539604-07-2017-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2021/S/1613539604-07-2017-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2021/T/1613539604-07-2017-i-t.pdf,True
1866,03/2020,Inclusion of particulars on the recovery of contributions to widows’/ widowers’ and orphans’ fund in the personal file,,2020,2020-12-31,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1866&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1610089733-03-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1610089733-03-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1610089733-03-2020-t.pdf,True
1867,25/2020,List of Public Administration Circulars issued in 2020,,2020,2020-12-31,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1867&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1610444250-25-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1610444250-25-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1610444250-25-2020-t.pdf,True
1865,23/2020,Special Advance to Public Officers – Year 2021,,2020,2020-12-30,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1865&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1609739459-23-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1609739459-23-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1609739459-23-2020-t.pdf,True
1864,24/2020,"Commencement of Work, Year – 2021",,2020,2020-12-23,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1864&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1608785937-24-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1608785937-24-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1608785937-24-2020-t.pdf,True
1863,22/2020,Supplementary Festival Loan Scheme,Establishment Division,2020,2020-12-16,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1863&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1608182782-22-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1608182782-22-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1608186527-22-2020-t.pdf,True
1861,22/99(XXXIX),Official Transport Facilities to Public Officers/ Provincial Public Officers/ Judicial Officers,Establishment Division,2020,2020-12-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1861&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1608029366-22-99-xxxix-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1608029366-22-99-xxxix-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1608029366-22-99-xxxix-t.pdf,True
1862,15/2007(IV),Provision of Property and vehicle loans for Public Servants through Banks,,2020,2020-12-15,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1862&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1608099411-15-2007-iv-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1608099411-15-2007-iv-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1608099411-15-2007-iv-t.pdf,True
1860,21/2020,Submission of report on arrears of revenue for code “20.02.01.01”  Rent on Government Building & Housing as at 31.12.2020,,2020,2020-12-04,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1860&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1607354074-21-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1607354074-21-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1607354074-21-2020-t.pdf,True
1859,39/2019(I),Implementation of the revisions made to the Minute of Sri Lanka Engineering Service by the Gazette extraordinary No. 2138/27 dated 28.08.2019,,2020,2020-11-03,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1859&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1606209634-39-2019-i-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1606209634-39-2019-i-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1606209634-39-2019-i-t.pdf,True
1858,20/2020,Ensuring public service without interruption,,2020,2020-10-28,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1858&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1603961783-20-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1603961783-20-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1603961783-20-2020-t.pdf,True
1856,19/2020,Annual Transfers of Officers in Supra Grade of Management Officers’ Service - 2021,,2020,2020-10-20,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1856&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1603344873-19-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1603344873-19-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1603344873-19-2020-t.pdf,True
1857,18/2020,Implementation of Official Language Policy,,2020,2020-10-16,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1857&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1603554646-18-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1603554646-18-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1603554646-18-2020-t.pdf,True
1852,13/2020,Annual Transfer Procedure of Officers in Special Grade of  Sri Lanka Administrative Service - 2021,,2020,2020-09-21,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1852&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1600761380-13-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1600761380-13-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1600761380-13-2020-t.pdf,True
1853,14/2020,"Annual Transfer Procedure of Officers in Sri Lanka Administrative Service (I,II And III) - 2021",,2020,2020-09-21,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1853&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1600761593-14-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1600761593-14-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1600761593-14-2020-t.pdf,True
1854,15/2020,Annual Transfer Scheme of the Officers in Sri Lanka Planning Service - 2021,,2020,2020-09-21,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1854&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1600761726-15-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1600761726-15-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1600761726-15-2020-t.pdf,True
1855,17/2020,Annual Transfer Procedure of Officers in the Sri Lanka Accountants’ Service 2021,,2020,2020-09-21,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1855&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1600761810-17-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1600761810-17-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1600761810-17-2020-t.pdf,True
1851,10/2012(IV),Implementation of the Service Minute of Development Officers,,2020,2020-09-18,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1851&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1600681379-10-2012-iv-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1600681379-10-2012-iv-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1600681379-10-2012-iv-t.pdf,True
1850,01/2020,Annual Transfers of Officers in Combined Services - 2021,Combined Services Division,2020,2020-08-31,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1850&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1599030337-cs-01-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1599030337-cs-01-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1599030337-cs-01-2020-t.pdf,True
1849,16/2020,Determining the date of retirement for the purpose of sending on retirement on medical grounds,,2020,2020-06-26,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1849&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/16-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/16-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/16-2020-t.pdf,True
1846,07/2020(III),Providing relief to Public Officers considering the situation arisen due to COVID 19,,2020,2020-06-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1846&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/07-2020-iii-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/07-2020-iii-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/07-2020-iii-t.pdf,True
1847,11/2020,"Revenue Estimates for Year 2021 for Revenue Code 20.02.01.01, Rent on Government Buildings & Housing",,2020,2020-06-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1847&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/11-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/11-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/11-2020-t.pdf,True
1848,12/2020,Submission of report on arrears of revenue for code “20.02.01.01” – Rent on Government Buildings & Housing as at 30.06.2020,,2020,2020-06-10,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1848&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/12-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/12-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/12-2020-t.pdf,True
1845,10/2020,Public Administration Circulars issued amending the provisions of the Establishments Code - 2019,,2020,2020-05-31,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1845&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/10-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/10-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/10-2020-t.pdf,True
1843,01/2020(I)(Letter),Resuming and maintaining the functions of Government Institutions during COVID-19,,2020,2020-05-04,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1843&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1588612262-01-2020-i-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1588612262-01-2020-i-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1588612262-01-2020-i-l-t.pdf,True
1841,01/2020(Letter),Resuming and maintaining the functions of Government Institutions during COVID-19,,2020,2020-04-29,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1841&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1588166195-01-2020-l-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1588166195-01-2020-l-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1588166195-01-2020-l-t.pdf,True
1842,09/2020,Granting of Special Leave during the Ramalan (Ramazan) Season 2020,,2020,2020-04-29,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1842&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1589430714-09-2020-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1588179478-09-2020-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1588179478-09-2020-t.pdf,True
1840,07/2020(II),Providing relief to Public Officers considering the situation arisen due to COVID 19,,2020,2020-04-04,https://pubad.gov.lk/web/index.php?option=com_circular&view=circular&cid=1840&Itemid=176&lang=en,https://pubad.gov.lk/web/images/circulars/2020/E/1586172686-07-2020-ii-e.pdf,https://pubad.gov.lk/web/images/circulars/2020/S/1586067428-07-2020-ii-s.pdf,https://pubad.gov.lk/web/images/circulars/2020/T/1586175253-07-2020-ii-t.pdf,True
